episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0
11.235063,nan,280,False,13440,,48,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-02-52,1660284172,85.07679843902588,3854.3982570171356,74872,jschang,210.221.116.119,3854.3982570171356,13440,48,6.272470235824585,1244.9204,38.558846,0.026437163,280,13440,68.76806722689075,30.368067226890755,0.04588235294117646,0.0703125
11.235063,nan,280,False,13720,,49,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-04-01,1660284241,69.00729298591614,3923.4055500030518,74872,jschang,210.221.116.119,3923.4055500030518,13720,49,6.272470235824585,1255.1356,47.823353,0.026417864,280,13720,64.93124999999999,30.224999999999998,0.04708333333333334,0.0703125
11.235063,nan,280,False,14000,,50,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-05-09,1660284309,68.80236387252808,3992.20791387558,74872,jschang,210.221.116.119,3992.20791387558,14000,50,6.272470235824585,1265.2395,44.15819,0.026209982,280,14000,64.56875000000001,30.305208333333336,0.04614583333333334,0.0703125
11.235063,nan,280,False,14280,,51,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-06-36,1660284396,86.80963110923767,4079.0175449848175,74872,jschang,210.221.116.119,4079.0175449848175,14280,51,6.272470235824585,1275.385,49.395325,0.026287908,280,14280,69.33884297520662,30.56280991735537,0.04214876033057851,0.0703125
11.235063,nan,280,False,14560,,52,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-08-03,1660284483,87.1344838142395,4166.152028799057,74872,jschang,210.221.116.119,4166.152028799057,14560,52,6.272470235824585,1285.4711,48.343784,0.02627432,280,14560,69.34180327868853,30.43934426229508,0.04450819672131148,0.07032317281420765
11.235063,nan,280,False,14840,,53,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-10-05,1660284605,121.49251437187195,4287.644543170929,74872,jschang,210.221.116.119,4287.644543170929,14840,53,6.272470235824585,1295.4017,46.778107,0.026127255,280,14840,74.38047337278105,30.624852071005918,0.03994082840236687,0.0703125
11.235063,nan,280,False,15120,,54,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-12-06,1660284726,121.12656712532043,4408.771110296249,74872,jschang,210.221.116.119,4408.771110296249,15120,54,6.272470235824585,1305.1782,45.61105,0.025908953,280,15120,74.62603550295857,30.75917159763313,0.03710059171597633,0.0703125
11.235063,nan,280,False,15400,,55,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-13-17,1660284797,71.07551383972168,4479.846624135971,74872,jschang,210.221.116.119,4479.846624135971,15400,55,6.272470235824585,1314.8966,51.987034,0.026091162,280,15400,65.15555555555557,30.271717171717167,0.04818181818181818,0.0703125
11.235063,nan,280,False,15680,,56,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-14-28,1660284868,70.71341753005981,4550.560041666031,74872,jschang,210.221.116.119,4550.560041666031,15680,56,6.272470235824585,1324.4757,47.035522,0.025959812,280,15680,65.20808080808081,30.28080808080808,0.04626262626262626,0.0703125
10.834877,1.0,280,False,15960,,57,default,5e3e12173757487bb8d5cace6d7067b1,2022-08-12_15-16-06,1660284966,98.21697974205017,4648.777021408081,74872,jschang,210.221.116.119,4648.777021408081,15960,57,6.272470235824585,1333.9567,46.699844,0.025838729,280,15960,69.59562043795621,30.58686131386861,0.043795620437956206,0.0703125
